_DEJ2000,RA_ICRS,_RAJ2000,GLON,GaiaEDR3,DE_ICRS,Type,Gmag,pmRA,E(BP/RP)c,_DEJ2000.1,f_Plx,_RAJ2000.1,angDist,RUWE,f_pm,Rpm,Plx,_RA.icrs,BP-RP,pmDE,GLAT,_DE.icrs,GMAG
-0.3220477361359,249.56654868655,249.5665486865525,15.947698996367013,4383289420090467456,-0.32204773614,Low Mass White Dwarfs,18.03436,-1.4594109976525058,,-0.322,0,249.5665417,0.173681,1.0544052,1,12.442007125504276,-0.0011114112127107,249.56654868655,-0.13090515,-7.471331645435397,29.075473291517024,-0.32204773614,
60.869517983836,170.48818039838,170.488180398383,140.8754606130347,861011995046220544,60.86951798384,Low Mass White Dwarfs,16.030033,10.39198549467561,-0.0191650746710687,60.8695556,1,170.4880417,0.278243,0.9771265,0,11.802407090151483,1.333204916789679,170.48818039838,-0.070863724,-9.781983787922137,53.0296433875741,60.86951798384,7.46796177702851
-0.1224605105463,341.31891499716,341.3189149971574,69.40670839778234,2653505257317455104,-0.12246051055,Low Mass White Dwarfs,15.773044,3.548474552036456,-0.0084649232307671,-0.1224167,1,341.318875,0.21356,0.94716716,0,9.635172957073324,0.2656909067880478,341.31891499716,0.00037956238,-4.740412286165736,-49.41864401087503,-0.12246051055,-0.8540642520370021
36.8278419161171,241.38957248939,241.389572489385,58.872993107914816,1378395575272278272,36.82784191612,Low Mass White Dwarfs,15.393423,-11.641486533646509,-0.0071465041476874,36.8278056,1,241.3895833,0.134398,1.082656,0,10.890053659597024,0.2207301570733371,241.38957248939,-0.1929102,4.740677608536916,48.16604778732954,36.82784191612,-2.16064866110401
47.346905176679,176.90765322877,176.9076532287702,150.44572611558812,786534685153271040,47.34690517668,Low Mass White Dwarfs,16.858713,-5.9379038484580615,,47.3468611,0,176.9076667,0.162043,1.0005661,1,11.140689475862716,0.0882986716921306,176.90765322877,-0.03728485,-4.044506886966547,66.22848523621904,47.34690517668,-5.276438073048002
-1.7264218235987,216.0702512497,216.0702512496981,344.4040788290974,3652514512928141312,-1.7264218236,Low Mass White Dwarfs,16.529306,-11.258763769539076,,-1.7263889,0,216.0702917,0.187708,1.0350479,1,11.95958069427913,0.1208871545925343,216.0702512497,-0.14933777,-4.676680329261418,53.498836177156406,-1.7264218236,-4.035182876034197
34.8504633767417,145.31888187674,145.3188818767429,190.0147288129767,797745271351197952,34.85046337674,Low Mass White Dwarfs,15.666702,-6.221056905203991,,34.8504722,0,145.318875,0.037705,1.0550438,1,10.3907444713102,0.0765984916568782,145.31888187674,-0.083465576,-6.233355671712101,48.90422142431518,34.85046337674,-7.179187467964674
4.7201559439016,241.46704504779,241.4670450477866,16.0256923736958,4425533687620827776,4.7201559439,Low Mass White Dwarfs,16.953627,-3.730683481820104,,4.7201667,0,241.4670417,0.040542,1.079559,1,10.594945477066922,0.0163708901803955,241.46704504779,-0.06204796,-3.8330976789403945,38.60869784983021,4.7201559439,-13.607625551559021
4.7201559439016,241.46704504779,241.4670450477866,16.0256923736958,4425533687620827776,4.7201559439,Low Mass White Dwarfs,16.953627,-3.730683481820104,,4.7201667,0,241.467,0.166196,1.079559,1,10.594945477066922,0.0163708901803955,241.46704504779,-0.06204796,-3.8330976789403945,38.60869784983021,4.7201559439,-13.607625551559021
-6.5107095374196,121.91800541536,121.9180054153637,227.77356926342668,3064094063413603456,-6.51070953742,Low Mass White Dwarfs,15.196812,0.3163627082422535,0.0174121222828034,-6.5106667,1,121.918,0.155426,3.6626744,0,7.557213937691952,0.8762759406993395,121.91800541536,0.28603745,-2.9484566739566955,13.711516984904728,-6.51070953742,4.536440815751259
44.3109126518159,206.82244828309,206.8224482830911,93.4225151612654,1502470926982060800,44.31091265182,Low Mass White Dwarfs,16.375685,-11.089555211742828,,44.3109444,0,206.8225,0.175532,1.0268037,1,12.060619903259706,0.1477850967466598,206.82244828309,-0.04432106,-8.058673780895045,69.4800817849663,44.31091265182,-3.1842955473593744
51.9657090654089,246.91819005479,246.9181900547882,79.99360885615644,1424872614677649408,51.96570906541,Low Mass White Dwarfs,16.968794,-9.929157388594392,,51.9656944,0,246.91825,0.143061,1.0589956,1,11.97443526706902,0.0583541288822341,246.91819005479,0.036851883,1.390244360746603,42.92261333971286,51.96570906541,-7.2373318106600415
16.568646527819,351.30574778075,351.3057477807531,94.86149252821598,2814733622326385408,16.56864652782,Low Mass White Dwarfs,16.142296,4.266535911782586,-0.0158556129535933,16.5686111,1,351.30575,0.12777,1.0714124,0,10.889123791950029,0.262874631064891,351.30574778075,-0.14776993,-7.810106538382349,-41.55623334043872,16.56864652782,-0.538094242111967
29.1319990301745,359.91505362316,359.9150536231576,109.53370926476836,2855172732282598144,29.13199903017,Low Mass White Dwarfs,16.94318,6.772317908950376,,29.132,0,359.915,0.16866,0.96332884,1,11.097320804898876,0.0631769610545695,359.91505362316,-0.05858612,-0.1385023280812554,-32.38908351156943,29.13199903017,-6.865897922830413
42.368874820664,259.95929287746,259.9592928774641,67.48413235257814,1348118357938699648,42.36887482066,Low Mass White Dwarfs,15.976786,-7.501479380898125,,42.3688889,0,259.9592917,0.050782,1.070287,1,11.495755313040494,0.1458027697262211,259.95929287746,-0.22055244,-10.247465364979398,34.2742998790964,42.36887482066,-3.650716314187637
35.2619268156297,209.68922307592,209.6892230759246,66.59271375113617,1482926450666449920,35.26192681563,Low Mass White Dwarfs,17.958967,-1.8359707076843024,,35.2619167,0,209.6892083,0.05668,0.95259124,1,10.97250231243686,0.034975591952145,209.68922307592,-0.08759689,-3.5604717929400405,73.4992189292206,35.26192681563,-8.80655716783049
16.3670601001497,246.60381997633,246.6038199763257,32.34347776697673,4466495787154763008,16.36706010015,Low Mass White Dwarfs,17.194042,-1.5968631418679182,,16.3670833,0,246.6037917,0.12851,0.9830791,1,10.071957910228612,0.0022481657787295,246.60381997633,-0.06047249,-3.40784200030593,39.30824016669161,16.36706010015,-23.29416102341644
-7.3249490651341,333.03798286444,333.0379828644378,53.14694661671561,2619725923649948928,-7.32494906513,Low Mass White Dwarfs,14.476833,0.1611934576276572,-0.0080400083967704,-7.3249167,1,333.0379583,0.145838,1.0663712,0,9.066780023003172,0.3095709811033507,333.03798286444,-0.05891323,-8.27764892772089,-47.40086425765111,-7.32494906513,-1.38600635972929
26.7465004184118,262.31954665638,262.3195466563792,50.05725954106652,4595082297634366592,26.74650041841,Low Mass White Dwarfs,17.176023,-2.797602527503656,,26.7465,0,262.3195417,0.016005,0.9934572,1,11.513656467531453,0.0655892484530017,262.31954665638,-0.13947868,-6.819465363297359,28.95117268009136,26.74650041841,-6.445694459989726
16.2181560337194,111.64078983969,111.6407898396869,202.09080558893768,3169452428683647360,16.21815603372,Low Mass White Dwarfs,16.438667,7.776165071039955,,16.2181667,0,111.64075,0.142968,0.916815,1,12.095091799034918,0.1829939163388349,111.64078983969,0.030435562,-11.071643769901078,14.940508854067328,16.21815603372,-2.052844853716973
5.9134142902391,240.66842338901,240.6684233890087,16.817178731201235,4449926799760503808,5.91341429024,Low Mass White Dwarfs,16.472729,0.2924729026023444,,5.9134167,0,240.6684167,0.025475,1.0180377,1,10.721891059419733,0.1160619708354258,240.66842338901,-0.021541595,-7.070681106657847,39.905082870230245,5.91341429024,-4.295425995933266
44.113971703722,208.89546989393,208.8954698939345,89.88662428946101,1502570604582750592,44.11397170372,Low Mass White Dwarfs,16.613466,-0.7876244518807676,-0.011260777016095,44.1140556,1,208.8954167,0.331848,0.97252464,0,13.14758427102893,0.3304616694259728,208.89546989393,0.31711006,-20.25328371181553,68.67208077771,44.11397170372,1.0771429802629697
62.0640261564329,85.57206755688,85.5720675568754,150.6946415261899,286543798332392320,62.06402615643,Low Mass White Dwarfs,16.881943,7.9127626602822625,,62.0640278,0,85.5719583,0.184362,1.013938,1,11.656808241042516,0.0754435548513871,85.57206755688,-0.0014953613,-4.319858216023964,16.19736983002081,62.06402615643,-6.039909600975912
64.3342920079808,182.79896808917,182.7989680891739,130.02870590899474,1584805553124515200,64.33429200798,Low Mass White Dwarfs,15.552624,-6.207867887463644,,64.3343056,0,182.799,0.069785,1.0409608,1,10.353209099324095,0.1232682562014893,182.79896808917,-0.058063507,-6.684579859386923,52.235917467782365,64.33429200798,-4.914337768449304
52.4132678830816,233.17504334288,233.1750433428829,84.26507597556709,1596117912866710912,52.41326788308,Low Mass White Dwarfs,17.74394,-5.681009451906206,,52.41325,0,233.1750417,0.06448,0.9573727,1,11.519406350122672,0.0812567936231968,233.17504334288,0.0048561096,-0.3152598475302959,50.82873195740372,52.41326788308,-4.806764237218854
52.4132678830816,233.17504334288,233.1750433428829,84.26507597556709,1596117912866710912,52.41326788308,Low Mass White Dwarfs,17.74394,-5.681009451906206,,52.41325,0,233.1750833,0.108826,0.9573727,1,11.519406350122672,0.0812567936231968,233.17504334288,0.0048561096,-0.3152598475302959,50.82873195740372,52.41326788308,-4.806764237218854
-8.2443572779992,37.63607732821,37.6360773282062,178.70855329747116,5176530709556833792,-8.244357278,Low Mass White Dwarfs,16.026628,0.7760136177393042,,-8.2442778,0,37.6360417,0.313014,1.1490484,1,10.95497629871269,0.129562570927165,37.63607732821,-0.124842644,-9.644244190819832,-59.893954175387975,-8.244357278,-4.1913287067518965
4.0265781187306,141.15171534121,141.1517153412094,228.5843796805692,3845783776345263104,4.02657811873,Low Mass White Dwarfs,17.512373,0.0072254816845885,,4.0265833,0,141.1516667,0.175669,0.9571143,1,10.348962518384848,0.0969806036844512,141.15171534121,-0.14730835,-3.692470853452669,35.60252377540553,4.02657811873,-4.153848412448953
51.7361531160612,220.75701051191,220.7570105119148,90.10911212489334,1604107479750791552,51.73615311606,Low Mass White Dwarfs,16.094572,-8.175159425871037,-0.0084335241833737,51.7361667,1,220.757,0.054228,1.1016202,0,12.020717151035187,0.2212723824110343,220.75701051191,-0.2297554,-12.9551930717764,57.68550534314489,51.73615311606,-1.4472321838553555
46.5193336937662,192.18904725911,192.1890472591131,124.3210183037767,1542672164470554496,46.51933369377,Low Mass White Dwarfs,16.049288,-2.400156399443335,,46.5194167,0,192.1890417,0.29914,1.0179172,1,12.362737597442202,0.1855150513298176,192.18904725911,0.038827896,-18.152075660648023,70.60168261385712,46.51933369377,-2.3738083049097884
12.8819129052691,305.86833194573,305.8683319457302,55.45901894258567,1803981406436541568,12.88191290527,Low Mass White Dwarfs,17.05854,-0.819238772804591,,12.8819167,0,305.8682917,0.141897,1.0121934,1,10.194601830877026,0.0345718053687522,305.86833194573,-0.027053833,-4.158574115758395,-13.73662337576194,12.88191290527,-9.765044014220102
27.4125417523015,261.43366566368,261.4336656636797,50.51558451529486,4598180721400980736,27.4125417523,Low Mass White Dwarfs,17.129353,-1.21930880357716,,27.4125278,0,261.433625,0.139321,0.9435385,1,10.706471033211905,-0.0273783372011654,261.43366566368,-0.05760193,-5.047890825551439,29.903224152815703,27.4125417523,
37.4380888101563,247.95353756481,247.9535375648096,60.07590045897109,1331078951364611712,37.43808881016,Low Mass White Dwarfs,16.915466,-1.5070129319155834,,37.4380833,0,247.9535,0.109194,1.0437216,1,10.4022689174259,0.0882421593682264,247.95353756481,-0.21170235,-4.748083624515451,42.96621655065263,37.43808881016,-5.222886164007814
41.4808517028853,224.97483329555,224.9748332955497,69.93517489373212,1297028274547468032,41.48085170289,Low Mass White Dwarfs,16.929415,-2.548231847679297,,41.4808611,0,224.9748333,0.03383,0.9966301,1,10.210916377347615,0.0615520693029538,224.97483329555,-0.06083107,-3.7478694964140544,60.08437827584498,41.48085170289,-7.00994403523768
41.4808517028853,224.97483329555,224.9748332955497,69.93517489373212,1297028274547468032,41.48085170289,Low Mass White Dwarfs,16.929415,-2.548231847679297,,41.4808611,0,224.974875,0.117456,0.9966301,1,10.210916377347615,0.0615520693029538,224.97483329555,-0.06083107,-3.7478694964140544,60.08437827584498,41.48085170289,-7.00994403523768
41.4808517028853,224.97483329555,224.9748332955497,69.93517489373212,1297028274547468032,41.48085170289,Low Mass White Dwarfs,16.929415,-2.548231847679297,,41.4808611,0,224.974875,0.117456,0.9966301,1,10.210916377347615,0.0615520693029538,224.97483329555,-0.06083107,-3.7478694964140544,60.08437827584498,41.48085170289,-7.00994403523768
15.4639399991963,193.87436734642,193.8743673464226,307.75992252415693,3931209752445370880,15.4639399992,Low Mass White Dwarfs,17.526484,-2.1554052291310204,,15.4639167,0,193.874375,0.08798,0.97053194,1,10.397218538518214,-0.1020897090771849,193.87436734642,-0.12518883,-3.0698899966430155,78.29761750057182,15.4639399992,
7.9928267330862,155.83612533981,155.8361253398126,234.58804878030645,3863485849128162560,7.99282673309,Low Mass White Dwarfs,16.899559,-3.0720032623918505,,7.9928056,0,155.8360833,0.168077,1.059759,1,11.439690468680071,0.1512500259273317,155.83612533981,-0.24598885,-7.485608497340218,50.09053070138709,7.99282673309,-2.5445460532541304
7.9928267330862,155.83612533981,155.8361253398126,234.58804878030645,3863485849128162560,7.99282673309,Low Mass White Dwarfs,16.899559,-3.0720032623918505,,7.9928056,0,155.8360833,0.168077,1.059759,1,11.439690468680071,0.1512500259273317,155.83612533981,-0.24598885,-7.485608497340218,50.09053070138709,7.99282673309,-2.5445460532541304
-8.4369066066784,342.96166453858,342.9616645385807,60.77564524177828,2610163127425929600,-8.43690660668,Low Mass White Dwarfs,18.347256,-1.187775818121022,,-8.4368611,0,342.9616667,0.164005,1.0124011,1,12.561031808116184,0.0289428883644258,342.96166453858,-0.234869,-6.860274395770023,-56.10871430492154,-8.43690660668,-9.364897787460272
45.3684776479908,237.06653045889,237.0665304588872,72.42594408026332,1397825113966607232,45.36847764799,Low Mass White Dwarfs,16.507322,-6.872715645150936,,45.3684722,0,237.0665417,0.034539,0.99753034,1,10.84364947262937,0.0741926153412694,237.06653045889,-0.015529633,-2.6518226241092524,50.59655686662019,45.36847764799,-6.498131287320918
45.3684776479908,237.06653045889,237.0665304588872,72.42594408026332,1397825113966607232,45.36847764799,Low Mass White Dwarfs,16.507322,-6.872715645150936,,45.3684722,0,237.0665417,0.034539,0.99753034,1,10.84364947262937,0.0741926153412694,237.06653045889,-0.015529633,-2.6518226241092524,50.59655686662019,45.36847764799,-6.498131287320918
-0.1254323765042,337.61943543494,337.6194354349369,65.6349522307944,2630096616106785280,-0.1254323765,Low Mass White Dwarfs,16.485302,-2.836814057961408,,-0.1253889,0,337.6194167,0.170429,0.9868388,1,10.782480949677222,0.1850351203548367,337.61943543494,-0.115068436,-6.655602990656827,-46.7095446707385,-0.1254323765,-1.950746160826121
2.8041015698177,131.86617200185,131.8661720018451,224.4060296127076,581036541741768448,2.80410156982,Low Mass White Dwarfs,16.910387,1.0503809643871125,,2.8041111,0,131.8661667,0.039249,0.9837521,1,10.017576630500956,0.1063239205051483,131.86617200185,-0.104385376,-4.048476727444228,26.959223147439296,2.80410156982,-4.295937953394267
14.2000441925945,216.60454405762,216.604544057616,7.418247767305471,1227773477382703616,14.20004419259,Low Mass White Dwarfs,17.466501,-1.841590572191396,,14.2000556,0,216.6045417,0.041883,0.99511045,1,11.076207495059933,0.0979409455313571,216.60454405762,-0.2356739,-4.939449279358923,64.37081339452763,14.20004419259,-4.150451892823421
13.8493740345942,146.64362416716,146.6436241671603,220.51403344602303,614650192750888320,13.84937403459,Catacalysmic Variables,16.964804,-0.7306352139337519,0.1495009650450178,13.8494025818547,1,146.6436272027491,0.103316,1.0572281,0,10.931217546514585,0.7524233751052177,146.64362416716,0.48034668,-6.169622132378282,44.99680915702126,13.84937403459,5.542523426767309
66.4875112786159,151.14467502339,151.1446750233934,144.2488148171497,1066429869812792576,66.48751127862,Catacalysmic Variables,15.197418,-1.23674270438801,0.0239322551772105,66.48751377183751,1,151.144688206456,0.020953,0.9991394,0,5.838111250320479,0.9975008591687682,151.14467502339,0.31647873,-0.5240576203735836,43.09146878570492,66.48751127862,5.184906655517921
41.2642353347443,259.65414610933,259.6541461093315,66.12224759023968,1347992635655772672,41.26423533474,Catacalysmic Variables,14.107342,-3.438908849845912,0.0133560241589407,41.2642095620397,1,259.6541664175007,0.107835,1.0641041,0,8.248588114280945,0.9301302083376386,259.65414610933,0.13054371,5.789272730274544,34.35603559306351,41.26423533474,3.7451885316501343
-47.0239527356993,159.99985073689,159.9998507368889,280.8618204042387,5366164442080271232,-47.0239527357,Catacalysmic Variables,16.286236,-10.89759362783521,0.0107038047913823,-47.02396893731041,1,159.99992193884094,0.184214,1.0238575,0,11.587330650512744,0.7153493247515256,159.99985073689,0.32668114,3.633334180948419,10.137589126010909,-47.0239527357,4.6113145524418435
-58.0279742383271,83.71067937811,83.7106793781076,266.42346801510325,4766218190119756928,-58.02797423833,Catacalysmic Variables,14.196576,-11.466665753201172,-0.0113301947592403,-58.0279908948554,1,83.7107769628706,0.195444,0.9814647,0,9.596718295954624,2.3344219332174148,83.71067937811,0.27114487,3.616433596761163,-32.778710258822834,-58.02797423833,8.435397471987045
43.3904713547154,15.28712762262,15.2871276226193,124.8025596375462,376390390994395904,43.39047135472,Catacalysmic Variables,14.546498,2.4708220075449554,-0.0080441932572146,43.3904975726701,1,15.2871124254452,0.102416,1.1776415,0,8.577534611695791,1.1412684625535834,15.28712762262,0.067020416,-5.9042544716050935,-19.4460056455676,43.39047135472,5.207199651400797
-59.5904783798627,89.30221098972,89.302210989722,268.3374044681173,4764871219656633600,-59.59047837986,Catacalysmic Variables,14.2154665,-9.514355881224946,0.0218085883889884,-59.5905375109837,1,89.3022941931723,0.261347,1.0075692,0,10.266991878327104,1.7185493757576864,89.30221098972,0.14068413,13.148152208224127,-29.924398405405874,-59.59047837986,6.922869243938731
-58.9127881452616,82.3690885645,82.3690885644957,267.49842028211475,4760105592664097280,-58.91278814526,Catacalysmic Variables,14.093105,-1.8120414525245845,-0.0049588416813661,-58.9128291659767,1,82.36910449534471,0.150614,0.93835133,0,8.952515205593723,1.0858680842071886,82.3690885645,0.043917656,9.196249423920053,-33.4602283593718,-58.91278814526,4.505003723556287
38.2350678451403,122.2849678771,122.2849678771013,182.7001640258973,908714959852556672,38.23506784514,Catacalysmic Variables,15.23734,-1.6790466704761264,0.0080576201174544,38.2350571462982,1,122.28497821640111,0.048355,0.9750417,0,7.55991363527983,0.8153021146971096,122.2849678771,0.13522148,2.381845965011496,30.97736524156961,38.23506784514,4.216357292244918
46.2158103019948,13.83271552932,13.8327155293178,123.63480093914929,378056288551565824,46.21581030199,Catacalysmic Variables,14.76596,-0.9765575178682766,0.0063816229365678,46.2158300064498,1,13.832721426752,0.072441,0.93085486,0,8.033833532937876,1.0441436875554102,13.83271552932,0.115076065,-4.3966040967391,-16.650626734180147,46.21581030199,4.981945558740605
40.1797413673738,120.56414244156,120.5641424415629,180.17626352939047,921311411737108480,40.17974136737,Catacalysmic Variables,16.637224,3.4019562814767914,0.0218628545822663,40.17975765242141,1,120.5641231974236,0.078985,1.0469139,0,10.154853844829429,0.7509373316462282,120.56414244156,0.29498863,-3.735874185736577,30.064982310385783,40.17974136737,5.205058613785848
-5.4168276911134,88.03243098043,88.0324309804319,211.0185383103728,3022568258011201024,-5.41682769111,Catacalysmic Variables,13.8482275,-0.732946682225353,0.0115914881057888,-5.4168174787225,1,88.0324335463479,0.037897,1.5044831,0,5.718218255828022,2.8692872155682108,88.03243098043,0.46863556,-2.2495138118568097,-15.651056883352505,-5.41682769111,9.118545709904812
-32.3798612516056,136.17292921095,136.1729292109488,257.20716513189205,5628258258606112768,-32.37986125161,Catacalysmic Variables,15.677548,-2.486475761924061,0.0280562055577957,-32.3798620403259,1,136.1729425284315,0.040588,1.0227855,0,7.659501430569353,0.3467416739389363,136.17292921095,0.17337418,0.1516815604316533,9.706729592417709,-32.37986125161,0.38167184106363194
-42.0075134776764,296.9190511232,296.9190511231953,357.4764792519783,6688624794231054976,-42.00751347768,Catacalysmic Variables,10.223999,30.10282737078344,0.0053986593516783,-42.0073326823317,1,296.9188706363979,0.810384,1.0572777,0,8.750478055501857,7.7534780276882,296.9190511232,0.11807537,-40.83772267691573,-27.762658865276705,-42.00751347768,10.464706602304254
-79.4685227586091,161.8147156444,161.8147156443962,297.24418306260503,5199087877799046272,-79.46852275861,Catacalysmic Variables,14.340785,-13.783539172396733,0.1945996836755528,-79.4685726038667,1,161.8150514420572,0.284639,0.95658404,0,10.587921213883025,1.4137984882159074,161.8147156444,0.20859528,11.198597287123627,-17.995013521016812,-79.46852275861,6.072185227243306
19.1608767642022,310.58476847878,310.5847684787811,63.43039187370074,1813953083546374144,19.1608767642,Catacalysmic Variables,12.284572,-2.1718833251316023,0.0140920938349777,19.1609179459986,1,310.5847781402205,0.151851,0.9616152,0,7.191346806505065,1.115764778128191,310.58476847878,0.053637505,-9.33031689090435,-13.972117964486324,19.1608767642,2.8322723472847606
-62.6400966219342,98.90029611018,98.9002961101836,272.3549696834938,5477422099543150592,-62.64009662193,Catacalysmic Variables,12.424533,3.4635286540408687,0.0080931514566484,-62.640081321874206,1,98.90026414475471,0.07636,1.1019756,0,5.898341658094877,1.9956929629271127,98.90029611018,0.012602806,-3.5389432254457334,-25.67190786435953,-62.64009662193,5.879489699339947
-8.6989916139061,154.98584036215,154.9858403621515,251.87355286127848,3769067109159364608,-8.69899161391,Catacalysmic Variables,10.618815,-19.23885848350912,0.0006681278358717,-8.698917852418397,1,154.9859267140951,0.406128,1.0883102,0,7.635158722199308,4.481879587039058,154.98584036215,0.08337402,-16.44363755510593,38.71748973686415,-8.69899161391,8.119027545592392
26.2906285967383,7.52414733678,7.524147336776,116.99189119176054,2807841432470056448,26.29062859674,Catacalysmic Variables,14.848258,-10.925923614128614,0.0365939932606769,26.2906774597011,1,7.5242014959236,0.247992,1.0482821,0,10.792708156396646,1.387316595135448,7.52414733678,0.34587383,-10.921732368072895,-36.3348546952996,26.29062859674,6.485114871076277
0.5840846622921,282.2277045041,282.2277045040991,33.163705687107345,4266547566124966912,0.58408466229,Catacalysmic Variables,11.866585,11.3373108228644,0.0372288195330967,0.5841264197088,1,282.2276537994968,0.236462,1.0146501,0,7.718524152323745,3.106420394183912,282.2277045041,0.17196465,-9.520120141627029,0.8285894543671736,0.58408466229,7.533940323143906
49.4566163601527,346.15595205582,346.1559520558185,105.68836796710922,1985702920142544896,49.45661636015,Catacalysmic Variables,14.436397,2.385591341534636,0.0152958313573159,49.45662758805341,1,346.1559358191443,0.055475,1.0232044,0,7.100748572414901,0.7229079155965026,346.15595205582,0.15213299,-2.4378798433272326,-9.805422696190032,49.45661636015,2.814029853724568
