angDist,_RAJ2000,_DEJ2000,GaiaEDR3,RA_ICRS,DE_ICRS,GLON,GLAT,Plx,GMAG,Gmag,BP-RP,E(BP/RP)c,pmRA,pmDE,RUWE,Rpm,f_Plx,f_pm,_RA.icrs,_DE.icrs,_RAJ2000.1,_DEJ2000.1,DR16Q,SDSS,RAJ2000,DEJ2000,Plate,MJD,Fiber,Class,QSO,z,r_z,Sp,Type
0.01398,23.4522943853081,0.2804701351576,2510029396598315904,23.45229438531,0.28047013516,145.03828482108773,-60.75969868595473,1.299293980972427,,19.046915,-0.42818642,,2.748829167138701,0.2724096234919729,0.96530414,11.253264597231729,0,1,23.45229438531,0.28047013516,23.45229694,0.28047306,0,013348.55+001649.7,23.452297,0.280473,7847,57012,696,1,0,9.8e-05,PIPE,Sp,Quasars
0.01398,23.4522943853081,0.2804701351576,2510029396598315904,23.45229438531,0.28047013516,145.03828482108773,-60.75969868595473,1.299293980972427,,19.046915,-0.42818642,,2.748829167138701,0.2724096234919729,0.96530414,11.253264597231729,0,1,23.45229438531,0.28047013516,23.45229694,0.28047306,0,013348.55+001649.7,23.452297,0.280473,4230,55483,698,1,0,-4.1e-05,PIPE,Sp,Quasars
0.691401,114.3381144079915,19.0991974991283,672325040826723072,114.33811440799,19.09919749913,200.4224697795351,18.45505150844657,0.6725677601426179,,19.8426,-0.08226776,,2.304928732117511,-2.717179256349299,0.92613345,12.601746523911252,0,1,114.33811440799,19.09919749913,114.33831611,19.09922111,0,073721.19+190557.1,114.338316,19.099221,11083,58515,596,0,0,0.000491,PIPE,Sp,Quasars
0.260307,123.0993612262147,25.811871823612,682607398690857600,123.09936122621,25.81187182361,196.7246651744307,28.406049685968064,2.1853117477502364,,19.491941,-0.3243351,,-5.412811036560821,-21.87931351595368,1.0501747,16.256606909279217,0,1,123.09936122621,25.81187182361,123.099375,25.81194306,0,081223.85+254842.9,123.099375,25.811943,4463,55868,788,4,0,1.891782,PIPE,Sp,Quasars
0.159578,117.2169745719023,45.8176987452492,927227948229851392,117.2169745719,45.81769874525,173.2878575523754,28.738141447413344,0.4671873517108835,4.393346190565048,16.04589,-0.337142,-0.0040264968069494,-4.040595868757617,-5.123103452183432,0.98434323,10.118716242881872,1,0,117.2169745719,45.81769874525,117.21697306,45.81774306,0,074852.07+454903.8,117.216973,45.817743,3673,55178,190,1,0,0.00027,PIPE,Sp,Quasars
0.159578,117.2169745719023,45.8176987452492,927227948229851392,117.2169745719,45.81769874525,173.2878575523754,28.738141447413344,0.4671873517108835,4.393346190565048,16.04589,-0.337142,-0.0040264968069494,-4.040595868757617,-5.123103452183432,0.98434323,10.118716242881872,1,0,117.2169745719,45.81769874525,117.21697306,45.81774306,0,074852.07+454903.8,117.216973,45.817743,3678,55208,530,1,0,0.000255,PIPE,Sp,Quasars
0.134359,127.52568636996,47.8639591101801,930769616916994048,127.52568636996,47.86395911018,171.8078919100369,35.96702690415907,0.4774991045995261,4.434768355779873,16.039906,-0.34676743,0.0053419962304872,-3.732094994327853,-7.061693400626012,1.0135326,10.55189006862004,1,0,127.52568636996,47.86395911018,127.525715,47.86399111,0,083006.17+475150.3,127.525715,47.863991,3696,55277,252,1,0,4.7e-05,PIPE,Sp,Quasars
0.216239,142.984217937668,61.5047165542124,1063151053123459200,142.98421793767,61.50471655421,152.53923444895003,42.40603313487625,0.8440392451460382,,19.947897,0.16655159,,1.9873982792195373,-8.57386750473913,1.0031556,14.670604033425668,0,1,142.98421793767,61.50471655421,142.98418889,61.504775,0,093156.20+613017.1,142.984189,61.504775,7446,56722,112,1,0,-0.000121,PIPE,Sp,Quasars
0.192747,254.568833777653,27.025567288131,1306739646577338368,254.56883377765,27.02556728813,48.04823739811611,35.657524985004834,0.4316892008171313,4.3199408525964245,16.144085,-0.00050354004,0.0069295973703145,-11.222595317641524,-2.1299972573797783,1.12699,11.432974332259722,1,0,254.56883377765,27.02556728813,254.56889306,27.02557611,0,165816.53+270132.0,254.568893,27.025576,5013,55723,404,1,0,-0.000131,PIPE,Sp,Quasars
0.167576,257.0944665316458,30.026718221662,1309190183117130240,257.09446653165,30.02671822166,52.2772785707025,34.271658492879425,0.6490429003229096,4.974443419101913,15.913076,-0.37892628,0.0023911012267596,-2.765898179674454,-10.260096681007465,1.0123447,11.045001276672066,1,0,257.09446653165,30.02671822166,257.09447694,30.02676389,0,170822.67+300136.3,257.094477,30.026764,4997,55738,252,1,0,-0.000437,PIPE,Sp,Quasars
0.123103,10.6393598287495,0.7881782748557,2549323124676105472,10.63935982875,0.78817827486,118.19889245018882,-62.00193419361369,0.007958768639721,,17.383528,-0.3184166,,6.825421981688304,-8.230538241315845,1.0131928,12.528910709958073,0,1,10.63935982875,0.78817827486,10.63933,0.788195,0,004233.43+004717.5,10.63933,0.788195,4222,55444,876,1,0,0.000173,PIPE,Sp,Quasars
0.123103,10.6393598287495,0.7881782748557,2549323124676105472,10.63935982875,0.78817827486,118.19889245018882,-62.00193419361369,0.007958768639721,,17.383528,-0.3184166,,6.825421981688304,-8.230538241315845,1.0131928,12.528910709958073,0,1,10.63935982875,0.78817827486,10.63933,0.788195,0,004233.43+004717.5,10.63933,0.788195,3588,55184,872,1,0,9.8e-05,PIPE,Sp,Quasars
0.123103,10.6393598287495,0.7881782748557,2549323124676105472,10.63935982875,0.78817827486,118.19889245018882,-62.00193419361369,0.007958768639721,,17.383528,-0.3184166,,6.825421981688304,-8.230538241315845,1.0131928,12.528910709958073,0,1,10.63935982875,0.78817827486,10.63933,0.788195,0,004233.43+004717.5,10.63933,0.788195,3589,55186,714,1,0,0.000138,PIPE,Sp,Quasars
0.126379,1.5328613667587,-1.0558877277437,2545662545526065152,1.53286136676,-1.05588772774,98.41863986860145,-61.75218552824452,0.1681462015508598,,17.680725,-0.41936302,,0.4910812839810933,-9.784209956719142,1.1111737,12.636085564908086,0,1,1.53286136676,-1.05588772774,1.53284611,-1.05585611,0,000607.88-010321.0,1.532846,-1.055856,4217,55478,306,1,0,-0.000948,PIPE,Sp,Quasars
0.10037,1.1109238242754,-0.6406493565767,2545743600148435584,1.11092382428,-0.64064935658,97.9229304142716,-61.20959622622504,0.5622871352928667,,16.720211,-0.43454933,,7.734655123864368,-7.803462111159412,0.97457796,11.924649340653708,0,1,1.11092382428,-0.64064935658,1.11092889,-0.64062194,0,000426.62-003826.2,1.110929,-0.640622,4216,55477,96,1,0,-3.3e-05,PIPE,Sp,Quasars
0.108229,1.5941983922427,1.166320303795,2546593965017189888,1.59419839224,1.1663203038,100.15804615995658,-59.69807712064565,1.2798035373905514,,18.92316,-0.46409988,,-6.5653956878889534,0.0352026722295328,1.0859389,13.009496355223876,0,1,1.59419839224,1.1663203038,1.59422111,1.16634,0,000622.61+010958.8,1.594221,1.16634,7862,56984,706,1,0,-0.00026,PIPE,Sp,Quasars
0.108229,1.5941983922427,1.166320303795,2546593965017189888,1.59419839224,1.1663203038,100.15804615995658,-59.69807712064565,1.2798035373905514,,18.92316,-0.46409988,,-6.5653956878889534,0.0352026722295328,1.0859389,13.009496355223876,0,1,1.59419839224,1.1663203038,1.59422111,1.16634,0,000622.61+010958.8,1.594221,1.16634,4217,55478,702,1,0,-0.000107,PIPE,Sp,Quasars
0.132754,174.2346376917751,0.9765182890604,3798916887052831744,174.23463769178,0.97651828906,265.47991004759155,58.32366902278841,0.6166541309149699,,19.039068,-0.5124645,,-12.877978245933091,-4.778718194403096,1.0201728,14.728374165337511,0,1,174.23463769178,0.97651828906,174.23467111,0.97653389,0,113656.32+005835.5,174.234671,0.976534,4740,55651,204,1,0,-7.6e-05,PIPE,Sp,Quasars
0.132754,174.2346376917751,0.9765182890604,3798916887052831744,174.23463769178,0.97651828906,265.47991004759155,58.32366902278841,0.6166541309149699,,19.039068,-0.5124645,,-12.877978245933091,-4.778718194403096,1.0201728,14.728374165337511,0,1,174.23463769178,0.97651828906,174.23467111,0.97653389,0,113656.32+005835.5,174.234671,0.976534,3840,55574,950,1,0,-0.000157,PIPE,Sp,Quasars
0.310561,242.8870681039755,29.0107508851518,1316998296222144768,242.88706810398,29.01075088515,47.60149558056569,46.14930592538672,0.2598290633435244,3.8722133579227176,16.798775,-0.34227562,-0.0011511022330572,-5.080518108375279,-12.881190656411055,0.9805172,12.505538131759543,1,0,242.88706810398,29.01075088515,242.88709,29.010835,0,161132.90+290039.0,242.88709,29.010835,5009,55707,136,1,0,-9.7e-05,PIPE,Sp,Quasars
0.065826,159.2606817807152,-2.745345667049,3781404660414879104,159.26068178072,-2.74534566705,250.29231211142664,45.93977724908218,0.3120187407420308,,16.331364,-0.22947311,,-5.676362119559868,-2.7907700384199687,1.0368245,10.336771030877422,0,1,159.26068178072,-2.74534566705,159.2607,-2.74534389,0,103702.56-024443.2,159.2607,-2.745344,3771,55544,416,1,0,-8.5e-05,PIPE,Sp,Quasars
0.149568,18.9977342911276,4.5603468657233,2563842107001507968,18.99773429113,4.56034686572,134.45777363456486,-57.760900243636286,0.9146360738998108,,18.963064,-0.49630928,,5.137848092053211,-12.944910147558884,1.0165544,14.682390441844504,0,1,18.99773429113,4.56034686572,18.99770194,4.56037306,0,011559.44+043337.3,18.997702,4.560373,8760,57672,684,0,0,0.000112,PIPE,Sp,Quasars
0.183411,244.8404356067357,29.9183204962684,1318236621192489216,244.84043560674,29.91832049627,49.29373477769946,44.63141074329071,0.3726695344604418,4.699310875799615,16.842691,-0.4219494,-0.006727563779368,1.727989886447602,-9.51872363210132,1.0414674,11.770788855763692,1,0,244.84043560674,29.91832049627,244.84042889,29.91837111,0,161921.70+295506.1,244.840429,29.918371,5007,55710,704,1,0,-0.000316,PIPE,Sp,Quasars
0.1885,23.3896451884424,1.5870245612991,2558307955741303808,23.38964518844,1.5870245613,144.05850467720686,-59.54589317723992,1.279451334611908,,19.72297,-0.35133934,,18.80087907543981,6.605696904197722,1.0071267,16.220241432875742,0,1,23.38964518844,1.5870245613,23.38962111,1.58697806,0,013333.50+013513.1,23.389621,1.586978,7860,57006,68,0,0,-9.9e-05,PIPE,Sp,Quasars
0.186196,11.4061324905708,1.116695472108,2549267324460929920,11.40613249057,1.11669547211,119.86377146022508,-61.72041777059569,1.115340142272509,,19.300234,-0.33184242,,9.071624658616347,-9.633165382322714,1.0536295,14.908401111547214,0,1,11.40613249057,1.11669547211,11.406095,1.11673111,0,004537.46+010700.2,11.406095,1.116731,3590,55201,627,1,0,-0.000152,PIPE,Sp,Quasars
0.186196,11.4061324905708,1.116695472108,2549267324460929920,11.40613249057,1.11669547211,119.86377146022508,-61.72041777059569,1.115340142272509,,19.300234,-0.33184242,,9.071624658616347,-9.633165382322714,1.0536295,14.908401111547214,0,1,11.40613249057,1.11669547211,11.406095,1.11673111,0,004537.46+010700.2,11.406095,1.116731,4306,55584,402,1,0,5e-05,PIPE,Sp,Quasars
0.167254,122.140750310735,18.0392651833111,668963357040208512,122.14075031074,18.03926518331,204.5380829491344,24.874835454855244,0.1419972277067109,,16.599606,-0.49952316,,6.870975411103703,-12.838755757910242,1.0490704,12.415670346521338,0,1,122.14075031074,18.03926518331,122.14072889,18.03930694,0,080833.77+180221.5,122.140729,18.039307,4487,55866,50,1,0,-0.000472,PIPE,Sp,Quasars
0.167254,122.140750310735,18.0392651833111,668963357040208512,122.14075031074,18.03926518331,204.5380829491344,24.874835454855244,0.1419972277067109,,16.599606,-0.49952316,,6.870975411103703,-12.838755757910242,1.0490704,12.415670346521338,0,1,122.14075031074,18.03926518331,122.14072889,18.03930694,0,080833.77+180221.5,122.140729,18.039307,4493,55585,560,1,0,-0.000488,PIPE,Sp,Quasars
0.224066,12.7793224262158,0.7089933869612,2537182630815412736,12.77932242622,0.70899338696,122.76027578256752,-62.16264975541949,0.5668868108910071,4.613112410122138,15.845631,-0.47489738,0.0083950825049081,12.587623740637186,-8.57193807500002,0.9356203,11.759006138842274,1,0,12.77932242622,0.70899338696,12.77927,0.70902694,0,005107.02+004232.4,12.77927,0.709027,4223,55451,920,1,0,-0.000124,PIPE,Sp,Quasars
0.224066,12.7793224262158,0.7089933869612,2537182630815412736,12.77932242622,0.70899338696,122.76027578256752,-62.16264975541949,0.5668868108910071,4.613112410122138,15.845631,-0.47489738,0.0083950825049081,12.587623740637186,-8.57193807500002,0.9356203,11.759006138842274,1,0,12.77932242622,0.70899338696,12.77927,0.70902694,0,005107.02+004232.4,12.77927,0.709027,3590,55201,844,1,0,1.410665,PIPE,Sp,Quasars
0.064764,114.2560703958173,22.9438123732848,865746217238417792,114.25607039582,22.94381237328,196.6323940346232,19.858801211774264,0.2829402076696696,,16.738104,-0.34890747,,-0.1271473203185746,-1.0050487972805873,0.94638836,6.766278627473863,0,1,114.25607039582,22.94381237328,114.25608694,22.94382194,0,073701.46+225637.7,114.256087,22.943822,4470,55587,464,1,0,1.6e-05,PIPE,Sp,Quasars
0.080504,114.8023907890925,22.8865428099701,867233444154245504,114.80239078909,22.88654280997,196.8885892351467,20.304445011304946,0.1838560664335239,,15.665871,-0.22514439,,0.4749499957293848,-7.01116375221878,1.0907185,9.899792177842905,0,1,114.80239078909,22.88654280997,114.80239889,22.88656389,0,073912.57+225311.6,114.802399,22.886564,4470,55587,380,1,0,0.000799,PIPE,Sp,Quasars
0.295308,115.2733197675394,23.3819845005633,867366278902729728,115.27331976754,23.38198450056,196.5674720427548,20.889806437981807,1.4476394644575854,,19.367622,-0.33768082,,14.838363879588396,-18.72584013079505,1.0125358,16.258897231935226,0,1,115.27331976754,23.38198450056,115.27326889,23.38205194,0,074105.58+232255.3,115.273269,23.382052,4470,55587,275,1,0,-0.000181,PIPE,Sp,Quasars
0.057974,116.4209191513799,23.8959895391715,867583599950832384,116.42091915138,23.89598953917,196.462460867653,22.055943386622168,0.3019036600040811,,17.430004,-0.39357567,,-2.2779919987139423,-3.403369543081349,1.0206373,10.491477330186104,0,1,116.42091915138,23.89598953917,116.42093611,23.89599389,0,074541.02+235345.5,116.420936,23.895994,4470,55587,971,1,0,6.3e-05,PIPE,Sp,Quasars
0.073604,349.1801190281051,1.277829019073,2657363477979129984,349.18011902811,1.27782901907,80.3769277944215,-53.57996655177888,1.3672277588144628,5.110207906954898,14.431004,0.1414442,-0.006482802087131,0.55504432955568,-1.990703673245476,0.9600124,6.0073210679349565,1,0,349.18011902811,1.27782901907,349.18013889,1.27783389,0,231643.23+011640.2,349.180139,1.277834,9174,58070,114,0,0,0.000331,PIPE,Sp,Quasars
0.099654,259.2631289265108,27.2769246452839,4574334135261377152,259.26312892651,27.27692464528,49.71491800202793,31.70949989411967,0.3727214376070161,4.778848361118175,16.921926,-0.37442017,-0.0010959096156961,-1.8183050391823996,-5.304583902439784,0.9860105,10.66580003825581,1,0,259.26312892651,27.27692464528,259.26313806,27.27695111,0,171703.15+271637.0,259.263138,27.276951,5003,55715,394,1,0,-8.4e-05,PIPE,Sp,Quasars
0.072232,256.8188801962636,27.9028751428915,4575043251540692224,256.81888019626,27.90287514289,49.72216309426207,33.96436171603222,0.5253793454836928,5.277614075415464,16.67525,0.15583038,0.031264610551319,-2.7973252919521223,-2.262321994696145,1.8194642,9.45534729261862,1,0,256.81888019626,27.90287514289,256.81887694,27.902895,0,170716.53+275410.4,256.818877,27.902895,5014,55717,622,1,0,-0.000191,PIPE,Sp,Quasars
0.005809,117.0791363613022,48.3521427369996,933799149409100160,117.0791363613,48.352142737,170.41684883855956,29.07883814056136,0.2729068527874835,3.1379083565964514,15.957835,-0.27501965,-0.0021547333513405,-2.7553472505925463,-2.5622391469928614,1.055796,8.835264857955345,1,0,117.0791363613,48.352142737,117.07913806,48.35214389,0,074818.99+482107.7,117.079138,48.352144,3665,55247,953,1,0,-6.6e-05,PIPE,Sp,Quasars
0.078302,329.9036497564679,23.2490133023235,1794879477382388096,329.90364975647,23.24901330232,79.35188217635196,-24.73879875610396,0.3432414848250903,,19.495647,-0.42776108,,-6.433213439768619,-9.75892596811359,0.9790356,14.834455939499342,0,1,329.90364975647,23.24901330232,329.90366889,23.24902611,0,215936.88+231456.4,329.903669,23.249026,7580,56955,434,0,0,-0.000321,PIPE,Sp,Quasars
0.078912,335.6612090052216,0.8569179475246,2679230771390593024,335.66120900522,0.85691794752,64.8462542175733,-44.589264907430255,0.3134890288636678,3.768135276726646,16.287024,-0.37720108,0.0031169421802921,1.191385967318255,-6.3422969193131085,1.0077085,10.335908183363417,1,0,335.66120900522,0.85691794752,335.66119806,0.85693694,0,222238.68+005124.9,335.661198,0.856937,4201,55443,910,1,0,-0.000289,PIPE,Sp,Quasars
0.224882,201.5661896791638,-2.6922071083055,3637946190018511488,201.56618967916,-2.69220710831,320.014877206968,59.01957381939854,1.6583036659405492,,19.34703,-0.30076218,,-8.082929631770618,-13.07052183138396,1.0131284,15.280102984656082,0,1,201.56618967916,-2.69220710831,201.56622694,-2.69215694,0,132615.89-024131.7,201.566227,-2.692157,4049,55591,30,1,0,-0.000165,PIPE,Sp,Quasars
0.075656,352.3443255501577,32.2331640413539,2872454748672529280,352.34432555016,32.23316404135,103.4061183639545,-27.50824894121516,0.3905086997974191,4.865128360396309,16.906975,-0.1906662,-0.0200577062350688,-0.7408444980136827,0.5244488935074547,0.98363775,6.696657330497768,1,0,352.34432555016,32.23316404135,352.34431111,32.23314694,0,232922.63+321359.3,352.344311,32.233147,7766,58395,692,0,0,-0.000178,PIPE,Sp,Quasars
0.118526,240.2417102491766,34.623877807993,1371932096168505984,240.24171024918,34.62387780799,55.49477669592867,49.02321667604124,0.4336766433423922,4.785302210127778,16.599472,-0.34822655,-0.0063394578166415,-3.289838410200201,-1.5036041691724475,1.021744,9.391311915196898,1,0,240.24171024918,34.62387780799,240.24172889,34.62390694,0,160058.01+343726.0,240.241729,34.623907,4965,55721,698,1,0,-0.000181,PIPE,Sp,Quasars
0.051582,133.9332478663617,52.7537398779935,1017613752563159296,133.93324786636,52.75373987799,165.41694039616485,39.86685483694488,1.895541257356826,,20.575792,-0.056070328,,-3.928221324066282,1.8293431091457144,0.9476971,13.759882091684538,0,1,133.93324786636,52.75373987799,133.93326306,52.75372889,0,085543.98+524513.4,133.933263,52.753729,7294,56739,812,1,0,-8.5e-05,PIPE,Sp,Quasars
0.057765,247.1904776455403,31.9408242257166,1324554689883684864,247.19047764554,31.94082422572,52.51199762354377,42.97009239763341,0.8106971956665053,6.9430474734960725,17.398754,-0.5592251,0.0062665763168054,-6.888345288846371,-0.0569948487750181,1.0142583,11.58940310584546,1,0,247.19047764554,31.94082422572,247.19048111,31.94084,0,162845.71+315627.0,247.190481,31.94084,4953,55749,830,1,0,-0.000268,PIPE,Sp,Quasars
0.111646,129.8743670312169,47.2472709334881,1014513297275930624,129.87436703122,47.24727093349,172.63022123362194,37.53494714483811,1.8527033289880643,,19.91408,0.03983879,,2.610190841198964,-4.246042408950796,1.0187076,13.4020449215164,0,1,129.87436703122,47.24727093349,129.87436611,47.24730194,0,083929.84+471450.2,129.874366,47.247302,7320,56722,432,1,0,-6.6e-05,PIPE,Sp,Quasars
0.092826,139.2897919601999,46.6393442995381,1011260873161111040,139.2897919602,46.63934429954,173.0774278148658,43.97889535619005,0.4500494685457076,,18.94564,-0.11945152,,-2.4114247434593845,-1.6672222916004342,0.9836064,11.281204639508635,0,1,139.2897919602,46.63934429954,139.289795,46.63937,0,091709.55+463821.7,139.289795,46.63937,7517,56772,816,1,0,-4.5e-05,PIPE,Sp,Quasars
0.019473,348.8185202870629,25.280466791923,2844081610599791744,348.81852028706,25.28046679192,96.97188994681562,-32.69834019583659,2.4238141808428733,,20.181847,0.09593201,,-5.5315947716683205,-5.122724113894243,0.9585737,14.56849788746182,0,1,348.81852028706,25.28046679192,348.81852389,25.28047111,0,231516.44+251649.6,348.818524,25.280471,7703,57333,412,0,0,0.000201,PIPE,Sp,Quasars
0.054034,18.4128833731991,22.9608427445084,2791084432881749760,18.4128833732,22.96084274451,129.57510238745775,-39.62420171958921,0.4221407248302743,4.737372698565295,16.610086,-0.38651276,-0.0096445203213291,1.3329063354611803,-2.582642095600113,1.0001563,8.926801444998775,1,0,18.4128833732,22.96084274451,18.41288,22.96082806,0,011339.09+225738.9,18.41288,22.960828,7625,57011,983,0,0,-0.000326,PIPE,Sp,Quasars
0.082737,211.0696721841912,1.4535203210878,3661296174860390400,211.06967218419,1.45352032109,340.2087852405051,58.94903169936264,0.1522289523053235,,18.373808,-0.42050552,,-2.227204420369106,-5.461949962343691,1.0258136,12.227548112849703,0,1,211.06967218419,1.45352032109,211.06968889,1.45353611,0,140416.72+012712.7,211.069689,1.453536,4033,55332,338,1,0,0.000597,PIPE,Sp,Quasars
0.095558,215.2432057898705,1.1247240918617,3654481981611465856,215.24320578987,1.12472409186,346.22830237392776,56.276156611048805,1.2823141314858475,,19.292276,-0.3009777,,-5.550941125214183,2.1142290439763416,1.0983938,13.161187361579508,0,1,215.24320578987,1.12472409186,215.24323111,1.12471611,0,142058.37+010728.9,215.243231,1.124716,4027,55629,414,1,0,-1.5e-05,PIPE,Sp,Quasars
0.549869,215.7755422234737,1.4438456290794,3654515070039885696,215.77554222347,1.44384562908,347.3362762267438,56.19914432727245,1.8124287645759103,,19.251394,-0.3462429,,-32.29581360753576,-3.749114789320834,0.9654234,16.81165914252786,0,1,215.77554222347,1.44384562908,215.77569194,1.44387611,0,142306.16+012637.9,215.775692,1.443876,4027,55629,270,1,0,-0.000135,PIPE,Sp,Quasars
0.101318,210.4961749682896,2.3574941743314,3664437372206579968,210.49617496829,2.35749417433,340.21856044242884,60.01939269783336,0.9853953698675382,,19.149384,-0.3489132,,-14.108142342339558,14.100675359991758,0.97995836,15.648733124727134,0,1,210.49617496829,2.35749417433,210.49619111,2.35747111,0,140159.08+022126.8,210.496191,2.357471,4036,55330,1000,1,0,2.528169,PIPE,Sp,Quasars
0.046973,210.3435800014181,2.6736098407118,3664501556197463680,210.34358000142,2.67360984071,340.3040172952445,60.36776762116405,0.5247023265645974,,18.286985,-0.43196678,,-6.618628337997711,-3.405539908255256,1.1305598,12.645837152653836,0,1,210.34358000142,2.67360984071,210.34356694,2.67361,0,140122.45+024024.9,210.343567,2.67361,4033,55332,526,1,0,0.000101,PIPE,Sp,Quasars
