angDist,_RAJ2000,_DEJ2000,GaiaEDR3,RA_ICRS,DE_ICRS,GLON,GLAT,Plx,GMAG,Gmag,BP-RP,E(BP/RP)c,pmRA,pmDE,RUWE,Rpm,f_Plx,f_pm,_RA.icrs,_DE.icrs,_RAJ2000.1,_DEJ2000.1,P-M-F,SDSSJ,SNg,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,E(B-V),PM,GLON.1,GLAT.1,Type,Sp,_RA,_DE
0.031469,129.8743670312169,47.2472709334881,1014513297275930624,129.87436703122,47.24727093349,172.63022123362194,37.53494714483811,1.8527033289880643,,19.91408,0.03983879,,2.610190841198964,-4.246042408950796,1.0187076,13.4020449215164,0,1,129.87436703122,47.24727093349,129.874375,47.2472778,7320-56722-0432,083929.85+471450.28,10,20.035,0.021,20.037,0.025,20.037,0.025,20.303,0.037,21.058,0.24,0.022,3.6,172.6,37.5,DA,Sp,129.87437,47.24728
0.161224,144.3394812514041,52.2132067139159,1018863824268566272,144.3394812514,52.21320671392,164.4626495239275,46.18328270004231,1.1688816087838805,,19.945679,-0.0035533905,,-4.106016001455687,-3.3320147099170194,1.0490779,13.562087230164389,0,1,144.3394812514,52.21320671392,144.3395,52.21325,2404-53764-0127,093721.48+521247.74,10,20.075,0.028,20.121,0.03,20.121,0.03,20.344,0.044,20.617,0.196,0.011,1.6,164.5,46.2,DA,Sp,144.3395,52.21325
0.105178,143.7695995767012,51.6235032142134,1018813044870897920,143.7695995767,51.62350321421,165.4154169001173,45.99704920164506,1.1458103249655598,,19.413551,-0.24354744,,5.240061769905022,0.4313109535325936,0.98643136,13.017564396609211,0,1,143.7695995767,51.62350321421,143.769625,51.6235278,2404-53764-0241,093504.71+513724.71,14,19.155,0.026,19.609,0.027,19.609,0.027,20.013,0.056,20.645,0.204,0.011,2.1,165.4,46.0,DA,Sp,143.76962,51.62353
0.10692,92.3090891003317,63.6279376469391,1008106133783718144,92.30908910033,63.62793764694,150.5560650020131,19.642094877795564,0.7435449408906619,,20.44236,-0.0151844025,,4.724926297120463,1.433065334403247,1.0068529,13.909882046064444,0,1,92.30908910033,63.62793764694,92.3090417,63.6279167,2301-53712-0169,060914.17+633740.56,7,20.191,0.04,20.272,0.02,20.653,0.031,20.828,0.049,21.124,0.229,0.144,20.8,150.6,19.6,DA,Sp,92.30904,63.62792
0.6679,212.0608247147962,0.6441997236863,3660245449766212736,212.0608247148,0.64419972369,340.95495187068246,57.73095787135925,1.5598176061216475,,19.345518,-0.39581108,,-32.82855806680406,6.123897626222757,0.97683954,16.96391595516804,0,1,212.0608247148,0.64419972369,212.061,0.6441389,0302-51688-0490,140814.64+003838.90,10,18.988,0.024,19.203,0.023,19.567,0.018,19.846,0.029,19.96,0.091,0.03,24.3,341.0,57.7,DB,Sp,212.061,0.64414
0.191694,215.2432057898705,1.1247240918617,3654481981611465856,215.24320578987,1.12472409186,346.22830237392776,56.276156611048805,1.2823141314858475,,19.292276,-0.3009777,,-5.550941125214183,2.1142290439763416,1.0983938,13.161187361579508,0,1,215.24320578987,1.12472409186,215.24325,1.1246944,4027-55629-0414,142058.38+010728.92,11,18.931,0.021,19.458,0.019,19.458,0.019,19.824,0.031,20.16,0.157,0.033,12.1,346.2,56.3,DA,Sp,215.24325,1.12469
0.157972,215.7755422234737,1.4438456290794,3654515070039885696,215.77554222347,1.44384562908,347.3362762267438,56.19914432727245,1.8124287645759103,,19.251394,-0.3462429,,-32.29581360753576,-3.749114789320834,0.9654234,16.81165914252786,0,1,215.77554222347,1.44384562908,215.7755833,1.4438611,4027-55629-0270,142306.14+012637.90,21,19.086,0.038,19.148,0.033,19.414,0.026,19.758,0.035,20.015,0.127,0.03,37.5,347.3,56.2,DA,Sp,215.77558,1.44386
0.215598,210.4961749682896,2.3574941743314,3664437372206579968,210.49617496829,2.35749417433,340.21856044242884,60.01939269783336,0.9853953698675382,,19.149384,-0.3489132,,-14.108142342339558,14.100675359991758,0.97995836,15.648733124727134,0,1,210.49617496829,2.35749417433,210.4962083,2.3574444,4036-55330-1000,140159.09+022126.84,15,18.7,0.031,18.971,0.018,19.418,0.018,19.703,0.031,20.051,0.102,0.028,13.7,340.2,60.0,DB,Sp,210.49621,2.35744
0.105284,210.3435800014181,2.6736098407118,3664501556197463680,210.34358000142,2.67360984071,340.3040172952445,60.36776762116405,0.5247023265645974,,18.286985,-0.43196678,,-6.618628337997711,-3.405539908255256,1.1305598,12.645837152653836,0,1,210.34358000142,2.67360984071,210.3435833,2.6736389,4033-55332-0526,140122.46+024025.19,28,17.569,0.018,18.015,0.024,18.588,0.018,18.956,0.018,19.333,0.06,0.028,10.5,340.3,60.4,DA,Sp,210.34358,2.67364
0.306434,217.671081387153,3.857166305716,3668767974846236928,217.67108138715,3.85716630572,352.7902482705139,56.79111882536535,1.1284886660043136,,19.047953,-0.3295517,,-16.04851097929101,-8.424898977435413,0.9700562,15.339402140140322,0,1,217.67108138715,3.85716630572,217.6711667,3.8571667,4781-55653-0024,143041.08+035125.87,16,18.653,0.026,18.816,0.022,19.253,0.016,19.558,0.027,19.873,0.13,0.026,15.9,352.8,56.8,DA,Sp,217.67117,3.85717
0.220644,206.8969729644589,-0.6252262101703,3662044285148167680,206.89697296446,-0.62522621017,331.1470922311248,59.13555752609668,1.8128374665210945,,19.303078,-0.28105927,,1.9734611880924533,-11.635046032797916,0.8328376,14.662712570797542,0,1,206.89697296446,-0.62522621017,206.8969583,-0.6251667,4040-55605-0422,134735.27-003730.65,18,19.07,0.02,19.12,0.01,19.51,0.02,19.82,0.03,20.23,0.12,0.023,7.1,331.1,59.1,DA,Sp,206.89696,-0.62517
0.231078,206.3537734854593,-2.6206345483716,3658366697926701568,206.35377348546,-2.62063454837,328.66574307306274,57.52912036557416,1.068142194678721,,19.641232,-0.3146038,,-16.7269681411949,-5.777582998257002,0.9887474,15.880688662172272,0,1,206.35377348546,-2.62063454837,206.3538333,-2.6206111,0913-52433-0185,134524.92-023714.23,7,19.165,0.031,19.436,0.021,19.883,0.026,20.25,0.039,20.533,0.158,0.04,15.8,328.7,57.5,DB,Sp,206.35383,-2.62061
0.112766,207.0850291261038,-1.2068880094945,3658972284019836672,207.0850291261,-1.20688800949,331.00496393426414,58.5287001319468,1.3032138414254633,,18.629286,-0.3825283,,-1.131953163881637,-1.158018304916533,1.011434,9.676001850725584,0,1,207.0850291261,-1.20688800949,207.0850417,-1.2069167,4040-55605-0406,134820.41-011224.91,16,18.239,0.019,18.854,0.018,18.854,0.018,19.177,0.025,19.488,0.063,0.033,2.9,331.0,58.5,DA,Sp,207.08504,-1.20692
0.026191,215.2541223027653,1.598632142719,3666521840093810560,215.25412230277,1.59863214272,346.77016505953503,56.64368402787283,1.752598015342354,,19.463264,0.077631,,-9.11272344397572,0.1229641987577543,0.97636116,14.26170309440758,0,1,215.25412230277,1.59863214272,215.254125,1.5986389,4027-55629-0392,142100.99+013555.12,14,19.343,0.029,19.335,0.024,19.692,0.02,19.822,0.028,19.629,0.092,0.033,11.4,346.8,56.6,DA,Sp,215.25412,1.59864
0.149961,126.5506772126752,41.1394581471941,914760207925051520,126.55067721268,41.13945814719,179.95083776210558,34.70170450340197,1.62963589279574,,19.219608,0.10754776,,6.5276804553565455,-4.2749447762578905,1.0530893,13.68089775629933,0,1,126.55067721268,41.13945814719,126.550625,41.1394444,3806-55505-0007,082612.15+410822.02,17,19.289,0.021,19.34,0.019,19.34,0.019,19.627,0.03,19.679,0.085,0.035,10.3,180.0,34.7,DA,Sp,126.55062,41.13944
0.080119,121.9936099348755,34.1975031593924,905408105616194560,121.99360993488,34.19750315939,187.20058240333475,29.839252418021204,0.5324603065736347,,19.067093,-0.5500927,,-0.7425686989176848,-5.083168169840541,1.069237,12.620691754917182,0,1,121.99360993488,34.19750315939,121.9935833,34.1975,3757-55508-0294,080758.46+341151.07,13,18.421,0.013,19.271,0.014,19.271,0.014,19.673,0.019,20.013,0.068,0.034,7.2,187.2,29.8,DA,Sp,121.99358,34.1975
0.123369,123.4239278186636,39.2701081499753,909238220012208384,123.42392781866,39.27010814998,181.7107627823868,32.0491690908174,1.6391252852222178,,19.504261,-0.2563057,,-7.764874767332925,2.225099853737427,0.97596115,14.040618253801776,0,1,123.42392781866,39.27010814998,123.4239583,39.2700833,3805-55269-0652,081341.75+391612.32,16,19.297,0.025,19.293,0.018,19.64,0.022,19.932,0.027,20.4,0.141,0.033,14.0,181.7,32.0,DA,Sp,123.42396,39.27008
0.183813,123.7880916031724,39.4867384762016,909222964288467968,123.78809160317,39.4867384762,181.5188640029027,32.365080542757056,1.1182181568586618,,19.064878,-0.30282974,,-4.9050112103050925,-5.28626527324848,1.0164939,13.35496477088578,0,1,123.78809160317,39.4867384762,123.788125,39.4866944,3805-55269-0728,081509.15+392912.19,20,18.617,0.02,19.261,0.015,19.261,0.015,19.633,0.026,19.812,0.082,0.032,8.5,181.5,32.4,DA,Sp,123.78812,39.48669
0.088857,130.5592033051237,44.0438644800614,917078734354114944,130.55920330512,44.04386448006,176.69826755908423,37.906506291064176,1.4082429818686235,,19.503456,-0.38705254,,0.4905692356766891,-8.766394370458976,0.918558,14.220955753292202,0,1,130.55920330512,44.04386448006,130.5592083,44.0438889,5163-55889-0206,084214.21+440238.00,14,19.023,0.025,19.299,0.024,19.709,0.027,20.096,0.045,20.231,0.129,0.026,12.8,176.7,37.9,DA,Sp,130.55921,44.04389
0.062721,122.5753270355016,31.176127677562,901076510839467776,122.5753270355,31.17612767756,190.70627543154956,29.53340187019424,1.5141594171129742,,19.5155,-0.27384186,,-6.952996156488739,-3.847611738454172,0.9897334,14.0164027415727,0,1,122.5753270355,31.17612767756,122.5753333,31.1761111,4447-55542-0536,081018.08+311034.00,13,18.99,0.029,19.278,0.023,19.716,0.022,20.05,0.031,20.369,0.105,0.036,14.8,190.7,29.5,DA,Sp,122.57533,31.17611
0.079793,128.1178023649417,44.2449162826692,917658623654864384,128.11780236494,44.24491628267,176.30725955287804,36.170993579556985,0.7217221492507426,,19.451353,-0.39006042,,-0.8695796202396955,-6.377374036237861,0.97437406,13.494563517282105,0,1,128.11780236494,44.24491628267,128.1178333,44.2449167,4683-55924-0591,083228.28+441441.78,10,18.794,0.016,19.675,0.026,19.675,0.026,19.985,0.034,20.074,0.093,0.023,10.3,176.3,36.2,DA,Sp,128.11783,44.24492
0.111561,122.8656330562222,31.8758490969799,901133204407531392,122.86563305622,31.87584909698,190.00498771421056,29.957793949350236,1.6010780666306754,,19.134138,-0.42448997,,-4.928802174675555,-9.77669197089492,0.91334945,14.330975844637544,0,1,122.86563305622,31.87584909698,122.8656667,31.8758611,4447-55542-0586,081127.76+315233.11,17,18.678,0.027,18.916,0.02,19.352,0.016,19.699,0.029,20.014,0.083,0.036,16.6,190.0,30.0,DA,Sp,122.86567,31.87586
0.165143,129.4735584347756,38.3061653846973,910268977802919680,129.47355843478,38.3061653847,183.7763633637757,36.54886349879343,1.1625177362978023,,19.316813,-0.20490646,,2.976441352460256,-2.740760333040384,0.9512661,12.351998466321316,0,1,129.47355843478,38.3061653847,129.4735,38.3061667,3765-55508-0540,083753.64+381822.25,10,19.111,0.014,19.48,0.023,19.48,0.023,19.54,0.028,20.177,0.113,0.03,8.2,183.8,36.5,DA,Sp,129.4735,38.30617
0.086224,126.5550979911148,39.646182519615,914341397074295168,126.55509799111,39.64618251961,181.74758070983947,34.49546089242865,0.759500337005993,,18.79,-0.35694695,,-3.044432378217987,-3.9860061845687222,0.9824027,12.291640039243315,0,1,126.55509799111,39.64618251961,126.555125,39.6461944,8827-57444-0672,082613.23+393846.32,19,18.213,0.024,18.977,0.021,18.977,0.021,19.348,0.028,19.565,0.064,0.039,2.5,181.7,34.5,DA,Sp,126.55512,39.64619
0.128389,124.1581427906299,32.2288349739548,901206257507144192,124.15814279063,32.22883497395,189.933414669552,31.107081497200745,0.127354792295228,,19.97707,0.042510986,,-3.4804521047307224,2.9250920304607684,1.0800205,13.265405825951715,0,1,124.15814279063,32.22883497395,124.1581667,32.2288056,0861-52318-0579,081637.96+321343.71,7,19.678,0.029,19.774,0.024,20.164,0.023,20.397,0.035,20.759,1.039,0.035,10.5,189.9,31.1,DA,Sp,124.15817,32.22881
0.097361,126.8601623633298,44.7585608457563,917918864313604096,126.86016236333,44.75856084576,175.58761049535926,35.31821242349572,0.9972306163555787,,19.207466,-0.4588623,,5.747554585626367,-5.596946330733833,1.0175091,13.72900934383727,0,1,126.86016236333,44.75856084576,126.860125,44.7585556,8279-57063-0786,082726.43+444530.89,18,18.539,0.017,19.473,0.021,19.473,0.021,19.826,0.026,20.127,0.099,0.025,9.8,175.6,35.3,DA,Sp,126.86012,44.75856
0.089017,118.184273113797,39.2801465892297,920453307334669312,118.1842731138,39.28014658923,180.7286203986664,28.08362800821408,0.5658437039565267,,19.754396,-0.017490387,,-1.3889130623302448,-3.1600079669737755,1.0211256,12.444606930217043,0,1,118.1842731138,39.28014658923,118.1842917,39.2801667,0435-51882-0135,075244.23+391648.62,7,19.093,0.023,19.442,0.019,19.905,0.026,20.035,0.029,19.93,0.096,0.042,24.3,180.7,28.1,DA,Sp,118.18429,39.28017
0.039096,124.6732975707393,45.7605455418376,928782245353902976,124.67329757074,45.76054554184,174.20526589063016,33.8765152340539,0.5943531365294249,,19.391401,-0.28692055,,-4.437215749175287,-2.4057917092295007,0.98347133,12.9067600107301,0,1,124.67329757074,45.76054554184,124.6732917,45.7605556,3692-55186-0220,081841.59+454538.02,20,19.001,0.019,19.6,0.025,19.6,0.025,19.891,0.035,20.084,0.12,0.035,4.8,174.2,33.9,DA,Sp,124.67329,45.76056
0.327639,201.5661896791638,-2.6922071083055,3637946190018511488,201.56618967916,-2.69220710831,320.014877206968,59.01957381939854,1.6583036659405492,,19.34703,-0.30076218,,-8.082929631770618,-13.07052183138396,1.0131284,15.280102984656082,0,1,201.56618967916,-2.69220710831,201.56625,-2.6921389,4049-55591-0030,132615.90-024131.78,11,19.061,0.017,19.515,0.02,19.515,0.02,19.837,0.029,19.987,0.118,0.038,10.1,320.0,59.0,DA,Sp,201.56625,-2.69214
0.017296,117.8508361597777,41.1557457049152,920944651593668224,117.85083615978,41.15574570492,178.5904551930859,28.256641635826764,0.7778337834076319,,19.074423,-0.4651127,,-5.891024803534865,-6.052704981583254,0.93410426,13.707746654269677,0,1,117.85083615978,41.15574570492,117.8508333,41.15575,8291-57391-0450,075124.20+410920.77,14,18.5,0.017,19.299,0.018,19.299,0.018,19.655,0.028,20.062,0.101,0.044,9.2,178.6,28.3,DA,Sp,117.85083,41.15575
0.031688,118.3725857290437,44.7202969687324,926183961938524160,118.37258572904,44.72029696873,174.6904581971623,29.339746501430177,1.6866569679483916,,19.49087,-0.33995628,,0.1860696763484872,-10.243088616491764,1.0241219,14.543382415598202,0,1,118.37258572904,44.72029696873,118.3725833,44.7203056,3671-55483-0014,075329.42+444313.11,13,19.13,0.026,19.336,0.023,19.725,0.022,19.981,0.032,20.188,0.108,0.037,11.4,174.7,29.3,DA,Sp,118.37258,44.72031
0.112209,204.6008025378063,-2.24839406386,3637468104323827200,204.60080253781,-2.24839406386,325.8468877279224,58.51822763271816,0.9120619559557048,,18.882643,-0.38741875,,-15.579025580620154,-0.923681799917608,0.9797033,14.849154227879652,0,1,204.60080253781,-2.24839406386,204.6008333,-2.2483889,0911-52426-0638,133824.20-021454.25,11,18.458,0.023,18.682,0.018,19.065,0.022,19.373,0.029,19.819,0.105,0.055,13.7,325.8,58.5,DA,Sp,204.60083,-2.24839
0.201459,122.6304299342198,45.3090265233486,929452432050913920,122.63042993422,45.30902652335,174.54949160943474,32.40398284091917,1.0665391653759897,,19.604351,-0.455204,,-2.076099249789545,-8.238710700450572,1.0216897,14.250491640930145,0,1,122.63042993422,45.30902652335,122.6305,45.309,3691-55274-0696,081031.32+451832.48,16,18.754,0.022,19.24,0.016,19.887,0.035,20.222,0.038,20.233,0.143,0.036,11.2,174.5,32.4,DA,Sp,122.6305,45.309
0.195287,116.63327115158,41.869444998985,924130417815635840,116.63327115158,41.86944499899,177.57533987758032,27.524784865239717,1.038193276744075,,18.982895,-0.29327393,,-13.990191285214054,-14.281019638491872,1.0717564,15.487156909080674,0,1,116.63327115158,41.86944499899,116.6333333,41.8694167,8290-57364-0890,074632.00+415209.98,23,18.43,0.025,18.772,0.019,19.249,0.02,19.542,0.022,19.828,0.084,0.039,19.0,177.6,27.5,DA,Sp,116.63333,41.86942
0.160189,118.9743359887618,37.7231987597238,919009889085772544,118.97433598876,37.72319875972,182.6105754299184,28.3193800893017,1.3893817378784867,,19.520164,-0.31195068,,-12.74582937077453,3.220160069519871,0.98300576,15.114184598324089,0,1,118.97433598876,37.72319875972,118.974375,37.7231667,3800-55486-0235,075553.85+374323.49,18,19.201,0.028,19.338,0.023,19.699,0.022,20.06,0.037,20.074,0.11,0.041,11.7,182.6,28.3,DA,Sp,118.97437,37.72317
0.143065,122.1194883774935,46.6302623567182,929768644723109376,122.11948837749,46.63026235672,172.94662880881614,32.212818557529275,1.6011751203807476,,19.536394,-0.37358093,,-3.792067331034372,-14.912616518214003,1.0486659,15.472192028361476,0,1,122.11948837749,46.63026235672,122.1195417,46.6302778,3687-55269-0282,080828.69+463749.03,13,19.4,0.029,19.366,0.016,19.717,0.021,20.011,0.032,20.339,0.124,0.049,18.8,172.9,32.2,DA,Sp,122.11954,46.63028
0.134828,116.2033033065839,45.9879777554629,927280518628727936,116.20330330658,45.98797775546,172.94787948473038,28.076975899634977,1.135009340146322,,19.580736,-0.36725616,,1.6329046679085646,-6.778734563563107,0.9398761,13.79772045645377,0,1,116.20330330658,45.98797775546,116.20325,45.9879722,5943-56218-0994,074448.78+455916.76,10,19.023,0.017,19.865,0.023,19.865,0.023,20.194,0.04,20.542,0.176,0.05,7.6,172.9,28.1,DA,Sp,116.20325,45.98797
0.08628,125.8795333257699,50.0620664029272,931942104333632512,125.87953332577,50.06206640293,169.06493921458494,34.96272128777993,0.685403667445994,,19.399094,-0.09379387,,2.300920505621502,-7.66719641840036,1.0758706,13.91590215113524,0,1,125.87953332577,50.06206640293,125.8795,50.0620556,3694-55209-0732,082331.08+500343.42,15,19.253,0.018,19.568,0.025,19.568,0.025,19.802,0.033,19.733,0.084,0.036,8.3,169.1,35.0,DA,Sp,125.8795,50.06206
0.155515,260.2598630352136,54.2467480862637,1419523593688026624,260.25986303521,54.24674808626,81.9014237868324,34.7422797652791,0.4634333959694219,,19.718882,-0.63119316,,-8.511683372217522,-8.92289282557101,0.85920733,15.173967366311231,0,1,260.25986303521,54.24674808626,260.2599167,54.2467778,0367-51997-0129,172102.38+541448.45,12,19.015,0.023,19.472,0.017,19.977,0.023,20.356,0.038,20.629,0.178,0.027,15.6,81.9,34.7,DA,Sp,260.25992,54.24678
0.169317,260.2460173534798,55.5849893744997,1420444434675945984,260.24601735348,55.5849893745,83.52963722094248,34.72114737806712,1.6906942949037147,,19.91748,0.04425049,,-7.03291592916111,4.294590047500641,1.041678,14.497241369410132,0,1,260.24601735348,55.5849893745,260.2460417,55.5849444,0367-51997-0491,172059.05+553505.85,10,19.943,0.036,19.78,0.016,20.063,0.025,20.375,0.044,20.742,0.194,0.029,10.8,83.5,34.7,DA,Sp,260.24604,55.58494
0.330232,188.7576203787014,-1.8016680925765,3695259058250639872,188.7576203787,-1.80166809258,294.5046830437573,60.801334623853215,1.3677863487018191,,19.423704,-0.41113853,,-18.991413577348386,3.822663000608727,0.93049777,15.85961169703004,0,1,188.7576203787,-1.80166809258,188.7577083,-1.8016944,0335-52000-0361,123501.85-014806.13,9,19.044,0.034,19.225,0.014,19.63,0.03,19.961,0.041,20.322,0.161,0.028,14.5,294.5,60.8,DA,Sp,188.75771,-1.80169
0.068054,198.6876897987717,-3.2376903812357,3684543213630134784,198.68768979877,-3.23769038124,314.3240016890285,59.11743947848831,1.2699728671918844,,19.306833,-0.49293137,,-3.9297032814555095,-5.658924901910843,1.0124793,13.497789869066008,0,1,198.68768979877,-3.23769038124,198.6877083,-3.2376944,4053-55591-0170,131445.05-031415.70,15,18.714,0.026,19.056,0.02,19.532,0.023,19.942,0.036,20.204,0.146,0.029,13.6,314.3,59.1,DA,Sp,198.68771,-3.23769
0.148219,215.0116631356084,8.1242335727887,3673800572710518272,215.01166313561,8.12423357279,354.8678433192328,61.69803754855094,1.597289896151768,,19.22472,-0.2693863,,9.889763367444033,-3.6081083267126983,1.1004864,14.3363228743939,0,1,215.01166313561,8.12423357279,215.011625,8.12425,5457-55976-0096,142002.79+080727.30,11,19.071,0.02,19.399,0.02,19.399,0.02,19.686,0.023,20.028,0.08,0.027,6.3,354.9,61.7,DA,Sp,215.01162,8.12425
0.148717,194.4936628957912,-1.3703446294494,3688661812389480960,194.49366289579,-1.37034462945,306.3527115019791,61.45798105738528,1.8010999364048843,,19.479664,-0.3347988,,8.17280223080497,-2.771356003979747,1.0152968,14.15969170016506,0,1,194.49366289579,-1.37034462945,194.493625,-1.3703611,3794-55241-0808,125758.47-012213.35,15,19.529,0.03,19.268,0.024,19.666,0.025,19.913,0.038,20.029,0.172,0.019,18.7,306.4,61.5,DA,Sp,194.49362,-1.37036
0.336781,189.7923244411861,-1.001487774687,3695772663324004224,189.79232444119,-1.00148777469,296.4492856514219,61.71574181272245,1.616568937803321,,19.276413,-0.30737305,,-19.189376093187036,-0.7933845272456933,1.0189224,15.693571637736667,0,1,189.79232444119,-1.00148777469,189.7924167,-1.0014722,2920-54562-0043,123910.18-010005.34,18,18.945,0.023,19.084,0.021,19.498,0.025,19.779,0.029,20.114,0.114,0.022,16.0,296.4,61.7,DA,Sp,189.79242,-1.00147
0.216333,212.6477933856884,8.0484825320326,3674350328524097024,212.64779338569,8.04848253203,351.08351216625374,63.25626109662134,1.218465890939982,,19.340483,-0.44919205,,-7.15145844948179,-11.15359792956065,0.99629694,14.951460666864296,0,1,212.64779338569,8.04848253203,212.6478333,8.0485278,4862-55685-0702,141035.48+080254.74,16,18.793,0.022,19.606,0.023,19.606,0.023,19.974,0.027,20.252,0.1,0.025,11.5,351.1,63.3,DA,Sp,212.64783,8.04853
0.241083,186.2094476763927,0.6047949803738,3699754617699797376,186.20944767639,0.60479498037,288.2985431969678,62.71835774142042,0.6588002751718055,,18.766632,-0.35665894,,1.498122583506879,-17.298336967854095,1.0298309,14.96476698785441,0,1,186.20944767639,0.60479498037,186.2094583,0.6048611,2568-54153-0518,122450.27+003617.54,30,18.43,0.025,18.583,0.021,19.039,0.021,19.349,0.023,19.479,0.069,0.022,16.0,288.3,62.7,DA,Sp,186.20946,0.60486
0.305376,195.7041947746516,-1.5526911497386,3685607953203450240,195.70419477465,-1.55269114974,308.84054697422744,61.18844857609261,1.1998380234783868,,18.946741,-0.5247059,,2.7413204528694486,-11.627197048766313,1.0414011,14.332850900556842,0,1,195.70419477465,-1.55269114974,195.7041667,-1.5526111,0339-51692-0327,130249.00-013309.47,11,18.355,0.025,18.727,0.022,19.206,0.027,19.589,0.029,19.766,0.099,0.02,24.7,308.8,61.2,DO,Sp,195.70417,-1.55261
0.193804,191.9243269097685,-8.1783584448925,3675191317480361984,191.92432690977,-8.17835844489,301.3306500334247,54.68176116823379,1.058235569750952,,18.904768,-0.3696556,,-18.43347861869716,-11.364952870885173,0.97154313,15.582596677366048,0,1,191.92432690977,-8.17835844489,191.924375,-8.1783333,2707-54144-0028,124741.85-081042.00,23,18.404,0.022,18.662,0.02,19.151,0.014,19.471,0.024,19.877,0.074,0.026,26.6,301.3,54.7,DA,Sp,191.92437,-8.17833
0.091842,196.388255224162,-0.5515527710932,3686150665270850688,196.38825522416,-0.55155277109,310.4931614275998,62.11279494986636,1.488085376132645,,19.24686,0.14509773,,0.6808911685310114,-11.833231613788234,1.4911015,14.6159662270309,0,1,196.38825522416,-0.55155277109,196.38825,-0.5515278,4051-55337-0859,130533.18-003305.56,22,19.134,0.021,19.028,0.02,19.367,0.022,19.357,0.023,19.142,0.047,0.016,13.8,310.5,62.1,DA+M6,Sp,196.38825,-0.55153
0.115954,196.9185952463781,2.2566543088063,3691257759342818432,196.91859524638,2.25665430881,312.5036683904373,64.8262286684784,0.587438253705147,,18.701384,-0.5027065,,-13.959410346267914,-3.9723936241196895,0.93131876,14.510261673938867,0,1,196.91859524638,2.25665430881,196.918625,2.2566667,4007-55327-0530,130740.47+021524.02,24,18.006,0.014,18.447,0.02,18.969,0.015,19.323,0.021,19.691,0.092,0.022,12.1,312.5,64.8,DA,Sp,196.91862,2.25667
0.136531,188.2454460551807,0.1076907124547,3696522667693144064,188.24544605518,0.10769071245,292.85875675557304,62.617922916691874,0.4621623757580839,,19.54742,-0.44017982,,5.367238716986797,1.412207402374443,1.037406,13.268853029303529,0,1,188.24544605518,0.10769071245,188.2454167,0.1076667,2920-54562-0424,123258.90+000627.68,16,19.139,0.018,19.825,0.024,19.825,0.024,20.181,0.04,20.564,0.165,0.021,6.3,292.9,62.6,DA,Sp,188.24542,0.10767
0.148665,197.570496268094,3.8895997440536,3692661423374578048,197.57049626809,3.88959974405,314.7086985337456,66.32952366849112,0.3996785150712825,,19.447966,-0.24497604,,0.547429386567758,-4.383050850474668,1.0445894,12.673654100290715,0,1,197.57049626809,3.88959974405,197.5704583,3.8895833,4760-55656-0342,131016.91+035322.56,17,19.261,0.03,19.593,0.018,19.593,0.018,19.949,0.031,19.984,0.105,0.026,8.2,314.7,66.3,DA,Sp,197.57046,3.88958
0.295667,257.8050947993652,58.7886777498649,1434194583495780608,257.80509479937,58.78867774986,87.5543343437794,35.82339445044336,0.8988291626179902,,19.257465,-0.33462334,,-12.588573637771326,-3.593849587477263,0.94162965,14.842415939761032,0,1,257.80509479937,58.78867774986,257.80525,58.7886944,0353-51703-0164,171113.26+584719.39,13,18.641,0.022,19.478,0.026,19.478,0.026,19.866,0.028,20.196,0.138,0.032,0.0,87.6,35.8,DA,Sp,257.80525,58.78869
0.149212,262.4598649941298,58.3023853981858,1434495647818557440,262.45986499413,58.30238539819,86.76538627721526,33.43334631148713,0.3030775102944419,,18.955688,-0.4344654,,-0.8467930849529063,-6.932481288378586,1.0005871,13.176211769718511,0,1,262.45986499413,58.30238539819,262.4599167,58.3024167,0366-52017-0151,172950.38+581808.75,11,18.299,0.018,19.207,0.019,19.207,0.019,19.534,0.021,19.716,0.079,0.036,6.3,86.8,33.4,DA,Sp,262.45992,58.30242
0.039154,244.6071160223406,50.3937685516049,1423649103049871872,244.60711602234,50.3937685516,78.22118671882899,44.634875382482896,0.338875606449925,,19.649313,-0.23885727,,-1.3608201869494811,-6.21594362458533,0.99477184,13.667676748336577,0,1,244.60711602234,50.3937685516,244.607125,50.3937778,2884-54526-0479,161825.71+502337.68,11,19.252,0.025,19.762,0.022,19.762,0.022,20.232,0.032,20.591,0.153,0.021,3.7,78.2,44.6,DA,Sp,244.60712,50.39378
0.223184,262.5884057602371,60.8827501767917,1435936965827778432,262.58840576024,60.88275017679,89.84816900225162,33.25734372950577,1.110631490625862,,19.629387,-0.43756866,,13.575510560217094,-10.13091263129168,0.99369884,15.77382636985417,0,1,262.58840576024,60.88275017679,262.5882917,60.8827778,0354-51792-0595,173021.19+605258.07,7,19.446,0.033,19.476,0.02,19.815,0.023,20.141,0.039,20.591,0.2,0.034,15.2,89.8,33.3,DA,Sp,262.58829,60.88278
